,time,PM2.5,humidity,temperature
0,2021-09-09 16:00:00,7.1,88.4,33.7
1,2021-09-09 17:00:00,3.9,97.4,29.8
2,2021-09-09 18:00:00,5.2,100.0,29.6
3,2021-09-09 19:00:00,5.7,100.0,29.5
4,2021-09-09 20:00:00,8.6,100.0,29.3
5,2021-09-09 21:00:00,9.9,100.0,29.2
6,2021-09-09 22:00:00,8.3,100.0,28.9
7,2021-09-09 23:00:00,8.8,100.0,28.7
8,2021-09-10 00:00:00,7.9,100.0,28.5
9,2021-09-10 01:00:00,7.4,100.0,28.3
10,2021-09-10 02:00:00,14.8,100.0,27.8
11,2021-09-10 03:00:00,16.9,100.0,27.5
12,2021-09-10 04:00:00,18.4,100.0,27.2
13,2021-09-10 05:00:00,77.3,100.0,26.8
14,2021-09-10 06:00:00,17.3,100.0,26.6
15,2021-09-10 07:00:00,14.3,100.0,27.1
16,2021-09-10 08:00:00,84.05,100.0,28.2
17,2021-09-10 09:00:00,19.5,100.0,29.1
18,2021-09-10 10:00:00,12.3,99.5,31.4
19,2021-09-10 11:00:00,8.6,97.7,32.7
20,2021-09-10 12:00:00,16.1,88.0,35.4
21,2021-09-10 13:00:00,11.0,83.6,36.0
22,2021-09-10 14:00:00,9.2,75.0,37.2
23,2021-09-10 15:00:00,9.6,75.8,36.6
24,2021-09-10 16:00:00,8.8,77.2,36.1
25,2021-09-10 17:00:00,8.6,79.6,35.7
26,2021-09-10 18:00:00,8.4,85.0,34.0
27,2021-09-10 19:00:00,9.4,89.6,32.7
28,2021-09-10 20:00:00,8.3,94.6,32.1
29,2021-09-10 21:00:00,8.5,93.4,31.6
30,2021-09-10 22:00:00,9.5,94.7,31.2
31,2021-09-10 23:00:00,17.9,97.6,31.2
32,2021-09-11 00:00:00,11.6,100.0,30.4
33,2021-09-11 01:00:00,12.8,100.0,29.9
34,2021-09-11 02:00:00,9.8,100.0,29.5
35,2021-09-11 03:00:00,9.3,100.0,29.0
36,2021-09-11 04:00:00,8.6,100.0,28.8
37,2021-09-11 05:00:00,8.8,100.0,28.4
38,2021-09-11 06:00:00,8.8,100.0,28.1
39,2021-09-11 07:00:00,9.3,100.0,28.2
40,2021-09-11 08:00:00,9.6,100.0,29.0
41,2021-09-11 09:00:00,10.8,98.7,30.9
42,2021-09-11 10:00:00,12.5,91.1,32.6
43,2021-09-11 11:00:00,14.3,85.5,34.2
44,2021-09-11 12:00:00,15.9,75.6,36.4
45,2021-09-11 13:00:00,15.4,72.4,37.4
46,2021-09-11 14:00:00,15.8,73.0,37.5
47,2021-09-11 15:00:00,16.2,71.2,37.9
48,2021-09-11 16:00:00,15.2,70.7,37.5
49,2021-09-11 17:00:00,14.3,69.7,36.8
50,2021-09-11 18:00:00,17.3,74.5,35.4
51,2021-09-11 19:00:00,16.1,80.7,34.2
52,2021-09-11 20:00:00,17.0,82.7,33.7
53,2021-09-11 21:00:00,58.27,92.9,32.8
54,2021-09-11 22:00:00,73.77,99.5,31.9
55,2021-09-11 23:00:00,73.32,99.2,31.6
56,2021-09-12 00:00:00,17.5,99.1,31.1
57,2021-09-12 01:00:00,14.5,98.7,30.9
58,2021-09-12 02:00:00,17.1,100.0,30.4
59,2021-09-12 03:00:00,18.4,100.0,30.0
60,2021-09-12 04:00:00,19.5,100.0,29.6
61,2021-09-12 05:00:00,19.9,100.0,29.4
62,2021-09-12 06:00:00,76.55,100.0,29.2
63,2021-09-12 07:00:00,105.82,100.0,29.4
64,2021-09-12 08:00:00,138.84,100.0,29.7
65,2021-09-12 09:00:00,127.2,100.0,31.4
66,2021-09-12 10:00:00,107.77,91.6,34.5
67,2021-09-12 11:00:00,79.98,82.2,36.3
68,2021-09-12 12:00:00,60.85,75.6,37.5
69,2021-09-12 13:00:00,50.51,71.2,38.3
70,2021-09-12 14:00:00,52.66,70.4,38.8
71,2021-09-12 15:00:00,48.93,70.1,38.7
72,2021-09-12 16:00:00,44.89,71.4,38.0
73,2021-09-12 17:00:00,43.31,74.1,36.8
74,2021-09-12 18:00:00,47.31,78.4,35.7
75,2021-09-12 19:00:00,61.35,83.5,34.8
76,2021-09-12 20:00:00,74.61,88.2,34.1
77,2021-09-12 21:00:00,118.09,94.5,34.2
78,2021-09-12 22:00:00,96.06,97.8,33.0
79,2021-09-12 23:00:00,84.43,100.0,31.9
80,2021-09-13 00:00:00,86.3,100.0,31.7
81,2021-09-13 01:00:00,81.05,100.0,31.4
82,2021-09-13 02:00:00,81.8,100.0,31.2
83,2021-09-13 03:00:00,77.67,100.0,30.9
84,2021-09-13 04:00:00,104.69,100.0,30.5
85,2021-09-13 05:00:00,151.97,100.0,29.9
86,2021-09-13 06:00:00,123.45,100.0,29.5
87,2021-09-13 07:00:00,95.31,100.0,29.6
88,2021-09-13 08:00:00,112.95,100.0,30.4
89,2021-09-13 09:00:00,107.69,100.0,31.9
90,2021-09-13 10:00:00,108.14,98.5,33.4
91,2021-09-13 11:00:00,110.33,93.7,34.9
92,2021-09-13 12:00:00,94.35,88.4,35.8
93,2021-09-13 13:00:00,60.74,79.9,37.6
94,2021-09-13 14:00:00,65.37,82.4,36.2
95,2021-09-13 15:00:00,60.35,92.3,33.0
96,2021-09-13 16:00:00,13.4,100.0,29.5
97,2021-09-13 17:00:00,12.0,100.0,28.3
98,2021-09-13 18:00:00,15.3,100.0,28.7
99,2021-09-13 19:00:00,10.7,100.0,28.3
100,2021-09-13 20:00:00,8.0,100.0,27.9
101,2021-09-13 21:00:00,10.4,100.0,28.1
102,2021-09-13 22:00:00,6.9,100.0,27.9
103,2021-09-13 23:00:00,7.1,100.0,27.8
104,2021-09-14 00:00:00,8.4,100.0,27.8
105,2021-09-14 01:00:00,9.9,100.0,28.0
106,2021-09-14 02:00:00,12.4,100.0,27.6
107,2021-09-14 03:00:00,16.0,100.0,27.6
108,2021-09-14 04:00:00,15.0,100.0,27.5
109,2021-09-14 05:00:00,15.0,100.0,27.5
110,2021-09-14 06:00:00,13.6,100.0,27.6
111,2021-09-14 07:00:00,13.7,100.0,28.1
112,2021-09-14 08:00:00,15.6,100.0,28.6
113,2021-09-14 09:00:00,17.0,100.0,28.3
114,2021-09-14 10:00:00,13.8,100.0,27.1
115,2021-09-14 11:00:00,12.0,100.0,26.8
116,2021-09-14 12:00:00,7.9,100.0,26.3
117,2021-09-14 13:00:00,3.7,100.0,26.7
118,2021-09-14 14:00:00,4.5,100.0,27.6
119,2021-09-14 15:00:00,6.7,100.0,28.0
120,2021-09-14 16:00:00,9.9,100.0,28.3
121,2021-09-14 17:00:00,10.1,100.0,28.2
122,2021-09-14 18:00:00,8.5,100.0,27.7
123,2021-09-14 19:00:00,7.9,100.0,27.2
124,2021-09-14 20:00:00,7.8,100.0,27.1
125,2021-09-14 21:00:00,7.8,100.0,26.9
126,2021-09-14 22:00:00,6.5,100.0,27.0
127,2021-09-14 23:00:00,4.2,100.0,27.2
128,2021-09-15 00:00:00,3.4,100.0,27.3
129,2021-09-15 01:00:00,6.9,100.0,27.0
130,2021-09-15 02:00:00,10.5,100.0,26.9
131,2021-09-15 03:00:00,13.7,100.0,26.9
132,2021-09-15 04:00:00,7.2,100.0,26.7
133,2021-09-15 05:00:00,3.1,100.0,26.4
134,2021-09-15 06:00:00,5.0,100.0,26.3
135,2021-09-15 07:00:00,8.2,100.0,26.6
136,2021-09-15 08:00:00,6.2,100.0,26.5
137,2021-09-15 09:00:00,1.5,100.0,26.1
138,2021-09-15 10:00:00,1.4,100.0,25.8
139,2021-09-15 11:00:00,4.4,100.0,25.9
140,2021-09-15 12:00:00,5.1,100.0,27.2
141,2021-09-15 13:00:00,5.1,100.0,28.4
142,2021-09-15 14:00:00,5.7,100.0,28.6
143,2021-09-15 15:00:00,5.9,100.0,29.2
144,2021-09-15 16:00:00,7.6,100.0,30.2
145,2021-09-15 17:00:00,9.5,100.0,30.0
146,2021-09-15 18:00:00,7.8,100.0,29.0
147,2021-09-15 19:00:00,8.8,100.0,28.5
148,2021-09-15 20:00:00,11.5,100.0,28.4
149,2021-09-15 21:00:00,11.4,100.0,28.2
150,2021-09-15 22:00:00,13.5,100.0,28.9
151,2021-09-15 23:00:00,18.3,100.0,28.2
152,2021-09-16 00:00:00,76.17,100.0,28.0
153,2021-09-16 01:00:00,18.7,100.0,28.0
154,2021-09-16 02:00:00,76.17,100.0,27.7
155,2021-09-16 03:00:00,19.1,100.0,27.6
156,2021-09-16 04:00:00,17.3,100.0,27.4
